n_bin,bin,bin_from,bin_to,bin_size,variable,cwd_avg,variable_metric,metric
11702,"(-368.625,-368.6]",-368.625,-368.6,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11703,"(-368.6,-368.575]",-368.6,-368.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11704,"(-368.525,-368.5]",-368.525,-368.5,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11705,"(-368.5,-368.475]",-368.5,-368.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11706,"(-368.425,-368.4]",-368.425,-368.4,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11707,"(-368.4,-368.375]",-368.4,-368.375,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11708,"(-368.325,-368.3]",-368.325,-368.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11709,"(-368.3,-368.275]",-368.3,-368.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11710,"(-368.225,-368.2]",-368.225,-368.2,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11711,"(-368.125,-368.1]",-368.125,-368.1,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
11712,"(-368.025,-368]",-368.025,-368,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11713,"(-368,-367.975]",-368,-367.975,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11714,"(-367.925,-367.9]",-367.925,-367.9,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11715,"(-367.9,-367.875]",-367.9,-367.875,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11716,"(-367.825,-367.8]",-367.825,-367.8,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11717,"(-367.725,-367.7]",-367.725,-367.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11718,"(-367.525,-367.5]",-367.525,-367.5,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11719,"(-367.5,-367.475]",-367.5,-367.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11720,"(-367.425,-367.4]",-367.425,-367.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11721,"(-367.325,-367.3]",-367.325,-367.3,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11722,"(-367.3,-367.275]",-367.3,-367.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11723,"(-367.225,-367.2]",-367.225,-367.2,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11724,"(-367.125,-367.1]",-367.125,-367.1,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11725,"(-367.025,-367]",-367.025,-367,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11726,"(-366.925,-366.9]",-366.925,-366.9,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11727,"(-366.825,-366.8]",-366.825,-366.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11728,"(-366.725,-366.7]",-366.725,-366.7,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11729,"(-366.625,-366.6]",-366.625,-366.6,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11730,"(-366.525,-366.5]",-366.525,-366.5,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11731,"(-366.5,-366.475]",-366.5,-366.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11732,"(-366.425,-366.4]",-366.425,-366.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11733,"(-366.4,-366.375]",-366.4,-366.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11734,"(-366.325,-366.3]",-366.325,-366.3,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11735,"(-366.225,-366.2]",-366.225,-366.2,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11736,"(-366.125,-366.1]",-366.125,-366.1,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
11737,"(-366.025,-366]",-366.025,-366,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11738,"(-366,-365.975]",-366,-365.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11739,"(-365.925,-365.9]",-365.925,-365.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11740,"(-365.9,-365.875]",-365.9,-365.875,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11741,"(-365.825,-365.8]",-365.825,-365.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11742,"(-365.725,-365.7]",-365.725,-365.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11743,"(-365.625,-365.6]",-365.625,-365.6,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11744,"(-365.525,-365.5]",-365.525,-365.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11745,"(-365.5,-365.475]",-365.5,-365.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11746,"(-365.425,-365.4]",-365.425,-365.4,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11747,"(-365.4,-365.375]",-365.4,-365.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11748,"(-365.325,-365.3]",-365.325,-365.3,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
11749,"(-365.3,-365.275]",-365.3,-365.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11750,"(-365.225,-365.2]",-365.225,-365.2,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11751,"(-365.125,-365.1]",-365.125,-365.1,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11752,"(-365.025,-365]",-365.025,-365,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11753,"(-364.925,-364.9]",-364.925,-364.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11754,"(-364.825,-364.8]",-364.825,-364.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11755,"(-364.725,-364.7]",-364.725,-364.7,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11756,"(-364.625,-364.6]",-364.625,-364.6,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11757,"(-364.525,-364.5]",-364.525,-364.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11758,"(-364.5,-364.475]",-364.5,-364.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11759,"(-364.425,-364.4]",-364.425,-364.4,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
11760,"(-364.4,-364.375]",-364.4,-364.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11761,"(-364.325,-364.3]",-364.325,-364.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11762,"(-364.3,-364.275]",-364.3,-364.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11763,"(-364.225,-364.2]",-364.225,-364.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11764,"(-364.125,-364.1]",-364.125,-364.1,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11765,"(-364.025,-364]",-364.025,-364,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11766,"(-364,-363.975]",-364,-363.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11767,"(-363.925,-363.9]",-363.925,-363.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11768,"(-363.825,-363.8]",-363.825,-363.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11769,"(-363.725,-363.7]",-363.725,-363.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11770,"(-363.625,-363.6]",-363.625,-363.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11771,"(-363.525,-363.5]",-363.525,-363.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11772,"(-363.5,-363.475]",-363.5,-363.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11773,"(-363.425,-363.4]",-363.425,-363.4,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11774,"(-363.325,-363.3]",-363.325,-363.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11775,"(-363.225,-363.2]",-363.225,-363.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11776,"(-363.125,-363.1]",-363.125,-363.1,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11777,"(-363.025,-363]",-363.025,-363,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11778,"(-362.925,-362.9]",-362.925,-362.9,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11779,"(-362.825,-362.8]",-362.825,-362.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11780,"(-362.8,-362.775]",-362.8,-362.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11781,"(-362.725,-362.7]",-362.725,-362.7,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11782,"(-362.625,-362.6]",-362.625,-362.6,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
11783,"(-362.525,-362.5]",-362.525,-362.5,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11784,"(-362.425,-362.4]",-362.425,-362.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11785,"(-362.325,-362.3]",-362.325,-362.3,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
11786,"(-362.3,-362.275]",-362.3,-362.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11787,"(-362.225,-362.2]",-362.225,-362.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11788,"(-362.125,-362.1]",-362.125,-362.1,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11789,"(-362.025,-362]",-362.025,-362,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11790,"(-361.925,-361.9]",-361.925,-361.9,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11791,"(-361.825,-361.8]",-361.825,-361.8,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11792,"(-361.8,-361.775]",-361.8,-361.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11793,"(-361.725,-361.7]",-361.725,-361.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11794,"(-361.625,-361.6]",-361.625,-361.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11795,"(-361.525,-361.5]",-361.525,-361.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11796,"(-361.5,-361.475]",-361.5,-361.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11797,"(-361.425,-361.4]",-361.425,-361.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11798,"(-361.325,-361.3]",-361.325,-361.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11799,"(-361.225,-361.2]",-361.225,-361.2,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11800,"(-361.125,-361.1]",-361.125,-361.1,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11801,"(-361.025,-361]",-361.025,-361,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11802,"(-361,-360.975]",-361,-360.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11803,"(-360.925,-360.9]",-360.925,-360.9,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11804,"(-360.825,-360.8]",-360.825,-360.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11805,"(-360.8,-360.775]",-360.8,-360.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11806,"(-360.725,-360.7]",-360.725,-360.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11807,"(-360.625,-360.6]",-360.625,-360.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11808,"(-360.525,-360.5]",-360.525,-360.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11809,"(-360.425,-360.4]",-360.425,-360.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11810,"(-360.325,-360.3]",-360.325,-360.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11811,"(-360.225,-360.2]",-360.225,-360.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11812,"(-360.125,-360.1]",-360.125,-360.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11813,"(-360.025,-360]",-360.025,-360,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11814,"(-359.925,-359.9]",-359.925,-359.9,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11815,"(-359.9,-359.875]",-359.9,-359.875,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11816,"(-359.825,-359.8]",-359.825,-359.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11817,"(-359.8,-359.775]",-359.8,-359.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11818,"(-359.725,-359.7]",-359.725,-359.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11819,"(-359.625,-359.6]",-359.625,-359.6,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11820,"(-359.525,-359.5]",-359.525,-359.5,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11821,"(-359.5,-359.475]",-359.5,-359.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11822,"(-359.425,-359.4]",-359.425,-359.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11823,"(-359.325,-359.3]",-359.325,-359.3,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11824,"(-359.225,-359.2]",-359.225,-359.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11825,"(-359.125,-359.1]",-359.125,-359.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11826,"(-359.025,-359]",-359.025,-359,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11827,"(-359,-358.975]",-359,-358.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11828,"(-358.925,-358.9]",-358.925,-358.9,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11829,"(-358.825,-358.8]",-358.825,-358.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11830,"(-358.725,-358.7]",-358.725,-358.7,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11831,"(-358.625,-358.6]",-358.625,-358.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11832,"(-358.525,-358.5]",-358.525,-358.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11833,"(-358.5,-358.475]",-358.5,-358.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11834,"(-358.425,-358.4]",-358.425,-358.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11835,"(-358.325,-358.3]",-358.325,-358.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11836,"(-358.225,-358.2]",-358.225,-358.2,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11837,"(-358.125,-358.1]",-358.125,-358.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11838,"(-358.025,-358]",-358.025,-358,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11839,"(-358,-357.975]",-358,-357.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11840,"(-357.925,-357.9]",-357.925,-357.9,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11841,"(-357.825,-357.8]",-357.825,-357.8,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11842,"(-357.8,-357.775]",-357.8,-357.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11843,"(-357.725,-357.7]",-357.725,-357.7,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11844,"(-357.625,-357.6]",-357.625,-357.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11845,"(-357.525,-357.5]",-357.525,-357.5,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11846,"(-357.5,-357.475]",-357.5,-357.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11847,"(-357.425,-357.4]",-357.425,-357.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11848,"(-357.325,-357.3]",-357.325,-357.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11849,"(-357.225,-357.2]",-357.225,-357.2,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11850,"(-357.125,-357.1]",-357.125,-357.1,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11851,"(-357.025,-357]",-357.025,-357,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11852,"(-357,-356.975]",-357,-356.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11853,"(-356.925,-356.9]",-356.925,-356.9,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11854,"(-356.825,-356.8]",-356.825,-356.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11855,"(-356.725,-356.7]",-356.725,-356.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11856,"(-356.625,-356.6]",-356.625,-356.6,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11857,"(-356.5,-356.475]",-356.5,-356.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11858,"(-356.425,-356.4]",-356.425,-356.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11859,"(-356.4,-356.375]",-356.4,-356.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11860,"(-356.325,-356.3]",-356.325,-356.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11861,"(-356.225,-356.2]",-356.225,-356.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11862,"(-356.125,-356.1]",-356.125,-356.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11863,"(-356.025,-356]",-356.025,-356,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11864,"(-355.925,-355.9]",-355.925,-355.9,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11865,"(-355.9,-355.875]",-355.9,-355.875,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11866,"(-355.825,-355.8]",-355.825,-355.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11867,"(-355.725,-355.7]",-355.725,-355.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11868,"(-355.625,-355.6]",-355.625,-355.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11869,"(-355.525,-355.5]",-355.525,-355.5,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11870,"(-355.5,-355.475]",-355.5,-355.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11871,"(-355.425,-355.4]",-355.425,-355.4,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11872,"(-355.325,-355.3]",-355.325,-355.3,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11873,"(-355.225,-355.2]",-355.225,-355.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11874,"(-355.125,-355.1]",-355.125,-355.1,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11875,"(-355.025,-355]",-355.025,-355,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11876,"(-355,-354.975]",-355,-354.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11877,"(-354.925,-354.9]",-354.925,-354.9,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11878,"(-354.825,-354.8]",-354.825,-354.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11879,"(-354.725,-354.7]",-354.725,-354.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11880,"(-354.625,-354.6]",-354.625,-354.6,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11881,"(-354.525,-354.5]",-354.525,-354.5,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11882,"(-354.5,-354.475]",-354.5,-354.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11883,"(-354.425,-354.4]",-354.425,-354.4,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11884,"(-354.325,-354.3]",-354.325,-354.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11885,"(-354.225,-354.2]",-354.225,-354.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11886,"(-354.125,-354.1]",-354.125,-354.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11887,"(-354.025,-354]",-354.025,-354,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11888,"(-353.925,-353.9]",-353.925,-353.9,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11889,"(-353.9,-353.875]",-353.9,-353.875,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11890,"(-353.825,-353.8]",-353.825,-353.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11891,"(-353.725,-353.7]",-353.725,-353.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11892,"(-353.625,-353.6]",-353.625,-353.6,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11893,"(-353.525,-353.5]",-353.525,-353.5,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11894,"(-353.5,-353.475]",-353.5,-353.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11895,"(-353.425,-353.4]",-353.425,-353.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11896,"(-353.325,-353.3]",-353.325,-353.3,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11897,"(-353.225,-353.2]",-353.225,-353.2,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11898,"(-353.125,-353.1]",-353.125,-353.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11899,"(-353.025,-353]",-353.025,-353,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11900,"(-353,-352.975]",-353,-352.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11901,"(-352.925,-352.9]",-352.925,-352.9,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11902,"(-352.825,-352.8]",-352.825,-352.8,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11903,"(-352.8,-352.775]",-352.8,-352.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11904,"(-352.725,-352.7]",-352.725,-352.7,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
11905,"(-352.625,-352.6]",-352.625,-352.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11906,"(-352.525,-352.5]",-352.525,-352.5,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
11907,"(-352.5,-352.475]",-352.5,-352.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11908,"(-352.425,-352.4]",-352.425,-352.4,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11909,"(-352.325,-352.3]",-352.325,-352.3,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11910,"(-352.225,-352.2]",-352.225,-352.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11911,"(-352.125,-352.1]",-352.125,-352.1,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
11912,"(-352.025,-352]",-352.025,-352,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11913,"(-351.925,-351.9]",-351.925,-351.9,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11914,"(-351.825,-351.8]",-351.825,-351.8,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
11915,"(-351.725,-351.7]",-351.725,-351.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11916,"(-351.625,-351.6]",-351.625,-351.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11917,"(-351.525,-351.5]",-351.525,-351.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11918,"(-351.425,-351.4]",-351.425,-351.4,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11919,"(-351.4,-351.375]",-351.4,-351.375,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11920,"(-351.325,-351.3]",-351.325,-351.3,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11921,"(-351.3,-351.275]",-351.3,-351.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11922,"(-351.225,-351.2]",-351.225,-351.2,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11923,"(-351.125,-351.1]",-351.125,-351.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11924,"(-351.025,-351]",-351.025,-351,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11925,"(-350.925,-350.9]",-350.925,-350.9,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11926,"(-350.825,-350.8]",-350.825,-350.8,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
11927,"(-350.725,-350.7]",-350.725,-350.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11928,"(-350.625,-350.6]",-350.625,-350.6,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11929,"(-350.6,-350.575]",-350.6,-350.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11930,"(-350.525,-350.5]",-350.525,-350.5,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11931,"(-350.425,-350.4]",-350.425,-350.4,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11932,"(-350.4,-350.375]",-350.4,-350.375,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11933,"(-350.325,-350.3]",-350.325,-350.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11934,"(-350.225,-350.2]",-350.225,-350.2,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11935,"(-350.125,-350.1]",-350.125,-350.1,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11936,"(-349.825,-349.8]",-349.825,-349.8,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11937,"(-349.725,-349.7]",-349.725,-349.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11938,"(-349.625,-349.6]",-349.625,-349.6,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11939,"(-349.525,-349.5]",-349.525,-349.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11940,"(-349.425,-349.4]",-349.425,-349.4,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11941,"(-349.325,-349.3]",-349.325,-349.3,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
11942,"(-349.225,-349.2]",-349.225,-349.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11943,"(-349.125,-349.1]",-349.125,-349.1,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11944,"(-349.1,-349.075]",-349.1,-349.075,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11945,"(-349.025,-349]",-349.025,-349,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11946,"(-349,-348.975]",-349,-348.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
11947,"(-348.925,-348.9]",-348.925,-348.9,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11948,"(-348.825,-348.8]",-348.825,-348.8,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
11949,"(-348.725,-348.7]",-348.725,-348.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
11950,"(-348.625,-348.6]",-348.625,-348.6,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11951,"(-348.525,-348.5]",-348.525,-348.5,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
11952,"(-348.425,-348.4]",-348.425,-348.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
11953,"(-348.325,-348.3]",-348.325,-348.3,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
